45.81934424471392,58.69006052846978
75.07256049930963,47.6467044360208
58.92992781821646,34.97345309857725
40.17868640731385,52.72751954436518
41.89759044711101,57.06707343055758
66.53333899469165,56.35749402959226
38.44311695170167,42.11651971347914
45.71939964344656,60.93808228888497
59.8683541618232,56.86249197802577
34.89716342224874,50.23284835071463
43.44962679618305,60.31995434376542
53.99246750039,53.14398485479889
47.33379565330588,48.0415026300068
51.60067558432994,38.04591866150581
49.77638062138311,52.56096153267461
40.60982245516255,63.57673050071726
62.01042460246802,46.44499248427913
47.39873592864613,52.16819731523911
41.16821521930245,44.80020706272391
54.28964577212333,56.9612834406708
54.5266460876442,55.42664826074717
51.3660134497104,57.14805626683867
41.91849735879066,52.80898521961076
46.5882835385794,58.09242987513044
46.14092603276076,44.57957700848031
50.73247796283721,28.53206348943778
42.05029698625966,40.42985714138119
46.49094441857491,60.29102077433763
46.3529497885439,38.99674085081356
52.68771466477099,51.29783013624771
64.36024335150637,56.87004604687523
37.42499016085847,63.67069937190975
61.02145733416961,46.84222922029592
64.40371148570402,49.66974913274591
48.35185084055573,45.04560517287189
52.02558618563197,49.42249367316001
64.09142704313558,40.53115897430482
39.03747784444021,47.09270991718994
49.93153451888561,51.32369032957016
32.18742240146459,50.06573453625099
37.42445829534095,60.05843683529952
78.52916712209064,57.2741734711749
49.21931580729648,38.59489080837268
73.76957161328571,32.736513048082
55.80242191467391,60.92889853261006
49.44746973007612,58.77340425351913
79.48126219789742,49.76800442679625
40.34875699963345,66.12613598123031
32.57636960240299,58.32270181317411
53.18564934574707,51.01192726870321
48.59853582195965,11.79861715414548
52.30546486648166,65.05581743441542
63.52087755853295,51.78877538665315
46.4693586399667,38.02188218131371
38.92748005942934,48.43524032996588
29.35126697639776,47.69953215335926
62.10452540789723,27.84867931312312
34.06550919162829,52.88381185937821
37.94371934116876,74.09848161926061
58.35469121079657,37.38736363617191
69.3732643235503,42.92225527447107
51.41109453795126,75.67201981302688
45.29445158314776,77.71322390121566
48.08123714503035,48.61010008109306
44.08135553889491,52.23383838134308
47.69881547934591,58.44490799051425
47.43358712817891,54.1796075923118
48.43069462023294,38.9100968701697
57.37847286959479,59.95204994502265
56.49867771452622,51.85776513773101
48.88881534318867,46.86505922227347
37.942546854743,48.93683615447585
65.98640236880058,40.83831018779402
41.2453749500889,42.51432932181088
57.38896811355198,46.15388910477796
42.16511796051324,54.57195698320616
51.76936509866056,42.34687393942368
52.79957722563234,52.97871976052239
49.84505173745372,54.80665043213921
58.34462563248314,54.21263416838507
48.98335778783242,50.46818220342611
57.23738088578508,64.84217223236337
62.82823501955956,51.75236143220961
37.49145500651976,55.58855866499615
37.82392035429662,41.60915281605435
44.78602045543958,48.44433162492772
74.55593750403881,54.71455045867925
40.83239936760286,42.09510722112989
66.6210615064696,53.73124859701692
47.92109297584491,61.15108922133905
43.31345688771191,55.78897544681081
63.46040392434797,72.26172308494523
64.88979585738089,50.65058034838015
57.71926441359093,39.72102357838621
51.06513269610765,44.58245080470951
73.87778002683072,53.747163374037
53.65937072075642,40.08533919076891
57.73054024010477,40.9524281433679
54.14330377323611,49.11498070534353
51.75875871555139,61.98979515564861
